smiles,score_QED,SA_Score,Tox_Prediction,Tox_Probability,Tox_Label,Tox_Color
COC(=O)CCC(=O)N1N=C(c2ccccc2)N[C@H]1c1ccc(Br)cc1,0.7605740467780163,3.0294221653726243,0,0.04,NON-TOXIQUE,green
COCCn1c(C)cc(CN2CCO[C@H](c3ccc(OC)cc3)C2)c1C,0.7605677545102972,2.78011468096514,0,0.03,NON-TOXIQUE,green
CCn1c(NC(=O)COc2ccc(Cl)cc2)nc2ccc(C)cc21,0.7603863088778037,1.9983171931302888,0,0.11,NON-TOXIQUE,green
CCn1c(NC(=O)COc2ccc(Cl)cc2)nc2ccc(C)cc21,0.7603863088778037,1.9983171931302888,0,0.11,NON-TOXIQUE,green
CC(C)CN(CCN(C)C)[C@@H]1CCCCC(C)(C)[C@@H]1O,0.7598743341626263,3.4946038607071976,0,0.01,NON-TOXIQUE,green
Cc1nn(C)c(C)c1[C@@H](C)NCc1cccc(-c2nc[nH]n2)c1,0.7598180589488972,3.30406816933698,0,0.07,NON-TOXIQUE,green
O=C(CCn1cnc2ccccc2c1=O)NCc1c(F)cc(F)cc1F,0.7595831236536338,2.2056069394109734,0,0.03,NON-TOXIQUE,green
COc1ccc(Cl)cc1Nc1ncnc2sc(C)c(C)c12,0.7588729294038473,2.151641273626433,1,0.99, TOXIQUE,red
COc1ccc(Cl)cc1Nc1ncnc2sc(C)c(C)c12,0.7588729294038473,2.151641273626433,1,0.99, TOXIQUE,red
COc1ccc(Cl)cc1Nc1ncnc2sc(C)c(C)c12,0.7588729294038473,2.151641273626433,1,0.99, TOXIQUE,red
CN1CCO[C@H](CN2CCCCN3CCCC[C@H]3C2)C1,0.7584935864363678,3.102827623960253,0,0.01,NON-TOXIQUE,green
COc1cc(CCNC(=O)c2cc3ccccc3[nH]2)ccc1C,0.758200643395656,1.916669842903904,0,0.02,NON-TOXIQUE,green
COc1cc(CCNC(=O)c2cc3ccccc3[nH]2)ccc1C,0.758200643395656,1.916669842903904,0,0.02,NON-TOXIQUE,green
CCNC(=O)[C@H]1CCCN(C(=O)c2cccc(S(=O)(=O)Nc3ccccc3)c2)C1,0.7576538987754392,2.4238028892510908,1,0.86, TOXIQUE,red
CN(C)c1ccccc1NC(=O)Cc1cccc(-c2nc[nH]n2)c1,0.7575954314606476,2.548734476230821,1,0.85, TOXIQUE,red
CC(C)(C)NC(=O)C(=O)NC[C@@H](O)c1cccc2ccccc12,0.7572664700657185,2.558201085651435,0,0.18,NON-TOXIQUE,green
c1nc(CNc2ccc(-c3nc(C4CC4)n[nH]3)cc2)cs1,0.7570207957723171,2.5791927519458184,1,0.9, TOXIQUE,red
C[C@H](CCCc1ccc(O)cc1)c1nc2ccccc2n1C,0.7568254534325577,2.562575878655565,0,0.01,NON-TOXIQUE,green
C[C@@H](CCCc1ccc(O)cc1)c1nc2ccccc2n1C,0.7568254534325577,2.562575878655565,0,0.01,NON-TOXIQUE,green
C[C@@H](CCCc1ccc(O)cc1)c1nc2ccccc2n1C,0.7568254534325577,2.562575878655565,0,0.01,NON-TOXIQUE,green
COc1cccc([C@H]2c3nn(CCN4CCCOCC4)c(=O)n3CCN2C)c1,0.7566561717810684,3.160606342077749,0,0.08,NON-TOXIQUE,green
C[C@@H](CCNc1cc(Cl)cc(Cl)c1)c1ccccc1,0.7565724422930746,2.349072527264388,1,0.89, TOXIQUE,red
c1ccc(COc2cccc(CNc3ncccn3)c2)nc1,0.7563262036441809,1.988704476067877,0,0.01,NON-TOXIQUE,green
c1ccc(COc2cccc(CNc3cnccn3)c2)nc1,0.7563262036441809,2.06813944110284,0,0.03,NON-TOXIQUE,green
C[C@H](CCNC(=O)c1c[nH]c2ccccc2c1=O)c1ccccc1,0.7561312164675932,2.400222831431116,0,0.12,NON-TOXIQUE,green
O=C(Nc1ccccn1)c1cc(=O)c(OCc2ccc(Cl)cc2)co1,0.7560155225008656,2.1797666207920265,0,0.03,NON-TOXIQUE,green
O=C(CCCN1C(=O)CCC1=O)N1CCN(c2ccccc2F)CC1,0.7557562431960614,2.101926209091051,1,0.82, TOXIQUE,red
O=C(CCCN1C(=O)CNC1=O)N1CCN(C(=O)c2ccccc2F)CC1,0.755514216771008,2.2427858808663608,0,0.07,NON-TOXIQUE,green
O=C(CCCN1C(=O)CNC1=O)N1CCN(C(=O)c2ccccc2F)CC1,0.755514216771008,2.2427858808663608,0,0.07,NON-TOXIQUE,green
C[C@H](C[C@H](O)c1cccs1)NC(=O)NC[C@@H]1CCCCO1,0.7553296886585475,3.37678591611704,0,0.01,NON-TOXIQUE,green
CN(CCCS(C)(=O)=O)C(=O)C1CCC(Cc2cccnc2)CC1,0.7551904738767652,2.40726586943204,0,0.03,NON-TOXIQUE,green
C[C@H](NS(=O)(=O)c1csc(C(F)(F)F)c1)c1ccc(OCC2CC2)nc1,0.7550087346141319,3.2295587792345897,0,0.03,NON-TOXIQUE,green
C#CCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C)ccc1OC,0.7549709159825735,2.22167126552848,0,0.04,NON-TOXIQUE,green
O[C@@H](CCc1nc2ccccc2s1)COc1ccccc1,0.7549136055412189,2.40175115785277,0,0.0,NON-TOXIQUE,green
O[C@@H](CCc1nc2ccccc2s1)COc1ccccc1,0.7549136055412189,2.40175115785277,0,0.0,NON-TOXIQUE,green
O[C@@H](CCc1nc2ccccc2s1)COc1ccccc1,0.7549136055412189,2.40175115785277,0,0.0,NON-TOXIQUE,green
Cc1ncc(Cl)c(N2C[C@@H](C)OC[C@H]2C)n1,0.7544719882608395,3.487404478386745,0,0.04,NON-TOXIQUE,green
C[C@H](NCc1cc2ccccc2[nH]1)c1ccc(S(C)(=O)=O)cc1,0.754190095449164,2.5313760983310623,0,0.12,NON-TOXIQUE,green
Cc1ccc(C(=O)OCC(=O)N(C)C[C@@H]2COc3ccccc3O2)c(F)c1,0.7540776542543286,2.697711826279648,0,0.04,NON-TOXIQUE,green
Cc1ccc(C(=O)OCC(=O)N(C)C[C@@H]2COc3ccccc3O2)c(F)c1,0.7540776542543286,2.697711826279648,0,0.04,NON-TOXIQUE,green
O=C1N(Cc2ccccc2)[C@@H]2CS(=O)(=O)C[C@@H]2N1Cc1ccc(Cl)cc1,0.7540023392680408,2.9861239918405733,0,0.06,NON-TOXIQUE,green
CC(C)[C@@H](O)[C@@H](C)N1CCCC1(C)C,0.7534475427054055,3.698983092227056,0,0.03,NON-TOXIQUE,green
Cc1cc(C)c(C(=O)N[C@@H](C)c2ccc(NS(C)(=O)=O)cc2)c(=O)[nH]1,0.7531956321302175,2.6837003461315927,1,0.97, TOXIQUE,red
Cc1cc(C)c(C(=O)N[C@H](C)c2ccc(NS(C)(=O)=O)cc2)c(=O)[nH]1,0.7531956321302175,2.6837003461315927,1,0.97, TOXIQUE,red
Clc1ccc(Nc2cccn3ccnc23)c(Br)c1,0.7527832227998813,2.3486157218499013,1,0.94, TOXIQUE,red
COCCNC(=O)[C@@H]1COC2(CCCC2)CN1C(=O)c1ccc(C(F)(F)F)cc1,0.7525994436806202,3.476471063359943,0,0.14,NON-TOXIQUE,green
c1ccc(COc2cccc(CNc3ncccn3)c2)cc1,0.7525029423045115,1.7683681124315118,0,0.06,NON-TOXIQUE,green
COc1ccc(OCCCn2c(C)nc(Br)c2C)cc1,0.7524924014056131,2.196238872314515,0,0.01,NON-TOXIQUE,green
COc1ccc(OCCCn2c(C)nc(Br)c2C)cc1,0.7524924014056131,2.196238872314515,0,0.01,NON-TOXIQUE,green
COc1ccc(OCCCn2c(C)nc(Br)c2C)cc1,0.7524924014056131,2.196238872314515,0,0.01,NON-TOXIQUE,green
COC(CN(C)c1c[nH]cc(C)c1=O)OC,0.7522889028707813,3.2899728045075447,0,0.03,NON-TOXIQUE,green
C=CCNC(=O)c1ccccc1NC(=O)CN1CCOC[C@@H]1C#N,0.7521639732862023,2.9703159654071154,1,0.68, TOXIQUE,red
COCCNC(=O)[C@@H]1CC2(CCOCC2)CN1C(=O)c1ccc(C(F)(F)F)cc1,0.7521500946525632,3.474749695838576,0,0.17,NON-TOXIQUE,green
O=C(CCCn1nc2ccccn2c1=O)NCc1ccccc1,0.7515959569591255,2.04398018629186,0,0.07,NON-TOXIQUE,green
C=CCOc1ccc2c(c1)N[C@H](c1cccc([C@H](N)C(F)(F)F)c1)CC2=O,0.7515530374672587,3.5224569299114004,1,0.8, TOXIQUE,red
C[C@H](NC(=O)c1cccc(-c2nc[nH]n2)c1)c1ccccc1N(C)C,0.751498974004951,3.0562505151133363,1,0.73, TOXIQUE,red
COc1ccc(N2C(=O)N[C@@H](CC(=O)Nc3ccc(C)c(C)c3)C2=O)cc1Cl,0.7512645963593011,2.684659666531074,1,1.0, TOXIQUE,red
COc1ccc(N2C(=O)N[C@@H](CC(=O)Nc3ccc(C)c(C)c3)C2=O)cc1Cl,0.7512645963593011,2.684659666531074,1,1.0, TOXIQUE,red
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,2.4514240694437817,1,0.9, TOXIQUE,red
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,2.4514240694437817,1,0.9, TOXIQUE,red
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,2.4514240694437817,1,0.9, TOXIQUE,red
Nc1ccc2nc(COc3ccc4c(c3)CCCO4)oc2c1,0.7507445691751387,2.341101582038828,1,0.82, TOXIQUE,red
CCn1ccc2cc(NC(=O)c3cc(Cl)ccc3N(C)C)ccc21,0.7506404812623579,2.1393820577213614,1,0.96, TOXIQUE,red
O=C(/C=C/c1cccc(Br)c1)N(C1CC1)[C@@H]1CCS(=O)(=O)C1,0.7504352285527103,2.982421636176733,0,0.02,NON-TOXIQUE,green
O=C(/C=C/c1cccc(Br)c1)N(C1CC1)[C@@H]1CCS(=O)(=O)C1,0.7504352285527103,2.982421636176733,0,0.02,NON-TOXIQUE,green
O=C(/C=C/c1cccc(Br)c1)N(C1CC1)[C@H]1CCS(=O)(=O)C1,0.7504352285527103,2.982421636176733,0,0.02,NON-TOXIQUE,green
CNC(=O)Cn1nnn(-c2ccccc2)c1=O,0.7501928597953723,2.118531004917479,0,0.03,NON-TOXIQUE,green
O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccc(F)cc2c1=O,0.7501321208441472,2.3734744677395856,1,0.85, TOXIQUE,red
COC(=O)C1CCN(C(=O)c2sc(C(C)(C)c3ccccc3)nc2C)CC1,0.7500878091080367,2.3936502695303297,0,0.0,NON-TOXIQUE,green
CCc1cccc(NC(=O)NCC(C)(C)O)c1,0.7497259735006415,1.9473515316733303,1,0.78, TOXIQUE,red
CSCc1ccc(OCc2nc(-c3ccccc3)n[nH]2)cc1,0.7495505261620405,2.091674836476699,0,0.03,NON-TOXIQUE,green
Cc1sc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)c(C(N)=O)c1C,0.7494994851832524,2.0938121309130957,1,0.95, TOXIQUE,red
Cc1sc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)c(C(N)=O)c1C,0.7494994851832524,2.0938121309130957,1,0.95, TOXIQUE,red
Cc1sc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)c(C(N)=O)c1C,0.7494994851832524,2.0938121309130957,1,0.95, TOXIQUE,red
Cc1ccccc1OCC(=O)NCCOc1ccc2c(c1)CCC(=O)N2,0.7490557762929818,2.0913236433098152,1,0.63, TOXIQUE,red
C[C@H](C(=O)Nc1ccc(F)cc1F)n1cnc2c1c(=O)n(C)c(=O)n2C,0.7489372425991521,2.800327285657744,1,0.89, TOXIQUE,red
COC(=O)[C@H](c1ccccc1Cl)N1CCN(C(=O)C2CCOCC2)CC1,0.7487615608725572,2.720520086370545,0,0.05,NON-TOXIQUE,green
CN(C[C@H]1CCN1Cc1ccccc1Cl)C(=O)c1ccc2[nH]cnc2c1,0.7487129323930581,2.9068574834599428,0,0.07,NON-TOXIQUE,green
O=C1N[C@H](C2CC2)C(=O)N1C[C@@H]1CN2CCC[C@@H]2CO1,0.7487112930473567,3.766961613343515,0,0.08,NON-TOXIQUE,green
O=C1N[C@H](C2CC2)C(=O)N1C[C@@H]1CN2CCC[C@@H]2CO1,0.7487112930473567,3.766961613343515,0,0.08,NON-TOXIQUE,green
O=C1N[C@H](C2CC2)C(=O)N1C[C@H]1CN2CCC[C@H]2CO1,0.7487112930473567,3.766961613343515,0,0.08,NON-TOXIQUE,green
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,2.5622219516144096,1,0.95, TOXIQUE,red
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,2.5622219516144096,1,0.95, TOXIQUE,red
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,2.5622219516144096,1,0.95, TOXIQUE,red
C=CCN(CC(=O)O)C(=O)[C@H]1[C@@H](C)[C@@H](C)O[C@H]1C,0.7481797566716637,3.828096970457171,0,0.0,NON-TOXIQUE,green
C=CCN(CC(=O)O)C(=O)[C@H]1[C@@H](C)[C@H](C)O[C@@H]1C,0.7481797566716637,3.828096970457171,0,0.0,NON-TOXIQUE,green
C=CCN(CC(=O)O)C(=O)[C@H]1[C@@H](C)[C@H](C)O[C@@H]1C,0.7481797566716637,3.828096970457171,0,0.0,NON-TOXIQUE,green
CCc1ccc(NCc2nncn2-c2ccccc2)cc1CC,0.7481471603236689,2.247227258622514,1,0.84, TOXIQUE,red
CCN(Cc1ccccc1)C(=O)NCCn1c(C)nc2ccccc21,0.7479020617997634,2.032005082330489,0,0.03,NON-TOXIQUE,green
CCNC(=O)CSc1nnc(N2C[C@@H](C)C[C@H](C)C2)n1Cc1ccco1,0.7477469928117573,3.232295509512091,0,0.01,NON-TOXIQUE,green
CCOc1cccc(NC(=O)[C@@H](C)n2nnc(-c3ccccc3)n2)c1,0.7476797704388591,2.469288922480615,1,0.94, TOXIQUE,red
CCOc1ccc(NC(=O)[C@@H](C)n2nnc(-c3ccccc3)n2)cc1,0.747679770438859,2.4176235378652304,1,0.97, TOXIQUE,red
CCOc1ccc(NC(=O)[C@@H](C)n2nnc(-c3ccccc3)n2)cc1,0.747679770438859,2.4176235378652304,1,0.97, TOXIQUE,red
Cc1ccc2c(c1)C(=O)N(C)[C@]21C(=O)N(C)c2ccccc21,0.7473259806098654,3.3358442531238346,1,0.94, TOXIQUE,red
Cc1ccc2c(c1)C(=O)N(C)[C@]21C(=O)N(C)c2ccccc21,0.7473259806098654,3.3358442531238346,1,0.94, TOXIQUE,red
COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)N(C)Cc2nncn2C)cc1,0.7469435721185915,2.891238329613788,0,0.0,NON-TOXIQUE,green
COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)N(C)Cc2nncn2C)cc1,0.7469435721185915,2.891238329613788,0,0.0,NON-TOXIQUE,green
COC[C@H](C)n1c(=S)[nH]c2c(c1=O)c1c(C)nn(C)c1n2C,0.7469235844001847,3.716835293816677,0,0.04,NON-TOXIQUE,green
O=C(c1ccc(-c2ccc(O)cc2)cc1)N1CCN(c2ccc(F)cc2)CC1,0.7464815469130851,1.7987494250045426,1,0.88, TOXIQUE,red
Nc1ccc2nc(COc3ccc4c(c3)CCC4)oc2c1,0.7460760056103846,2.2374451092659164,1,0.78, TOXIQUE,red
CN1CCO[C@@H](CN2CC[C@H]3CCCC[C@@H]3C2)C1,0.745534990002267,3.3385458058567563,0,0.17,NON-TOXIQUE,green
O=C1c2cccc(O)c2C(=O)N1Cc1nc(-c2ccccc2)cs1,0.7450338153548598,2.189336482919785,0,0.07,NON-TOXIQUE,green
O=C1c2cccc(O)c2C(=O)N1Cc1nc(-c2ccccc2)cs1,0.7450338153548598,2.189336482919785,0,0.07,NON-TOXIQUE,green
CC(C)C[C@@H]1CCCO[C@@H]1CCc1ccccc1,0.7450037299192144,2.859512311225057,0,0.01,NON-TOXIQUE,green
CC(C)C[C@H]1CCCO[C@H]1CCc1ccccc1,0.7450037299192144,2.859512311225057,0,0.01,NON-TOXIQUE,green
Cc1ccc([C@@H](O)CN(C)C(=O)c2cnn3cc(Br)cnc23)cc1,0.744925346967685,2.943302350225105,0,0.1,NON-TOXIQUE,green
Cc1ccc(-c2nnc(C[C@@H]3CCN[C@H]3c3ccc(Cl)cc3)o2)cc1,0.7447929902130909,3.079964543554553,0,0.04,NON-TOXIQUE,green
COc1ccc2nc(SCc3cccnc3C)[nH]c2c1,0.744549174946621,2.2224630102455496,0,0.0,NON-TOXIQUE,green
O=C(CSc1ccc2c(c1)OCCO2)Nc1cc(N2CCOCC2)ccc1Cl,0.7444486407002701,2.253264017458159,1,0.85, TOXIQUE,red
CC(C)C[C@H]1CCO[C@H]1CCc1ccccc1,0.7432812634828695,2.946521757135285,0,0.03,NON-TOXIQUE,green
O=C(NCc1nccn1CCc1ccccc1)c1ccc2c(c1)OCO2,0.7431449811044201,2.096085833120004,0,0.07,NON-TOXIQUE,green
CCc1ccc(NC(=O)Cn2c(C)nc3sc(CC)c(C)c3c2=O)cc1,0.7431195669677381,2.2910621817713537,1,1.0, TOXIQUE,red
CCc1ccc(NC(=O)Cn2c(C)nc3sc(CC)c(C)c3c2=O)cc1,0.7431195669677381,2.2910621817713537,1,1.0, TOXIQUE,red
CCOC(=O)c1c(NC(=O)Cc2ccc(C)cc2C)sc(C(=O)NC)c1C,0.7431148437850086,2.2229377637347554,0,0.38,NON-TOXIQUE,green
COC[C@@H](C1CC1)N1CC[C@@H](C2CCCCC2)C1,0.7430435643614122,3.289419411816773,0,0.04,NON-TOXIQUE,green
O=C(NCc1cccn1CCc1ccccc1)c1ccc2c(c1)OCO2,0.7428560938417597,2.0891933256274964,0,0.01,NON-TOXIQUE,green
O=C(NCc1cccn1CCc1ccccc1)c1ccc2c(c1)OCO2,0.7428560938417597,2.0891933256274964,0,0.01,NON-TOXIQUE,green
CC(C)(CCc1cccc(N)c1)C1CC1,0.7428038725179262,2.283440435877086,0,0.35,NON-TOXIQUE,green
CCCn1ccc2cc(NC(=O)c3cc(F)ccc3N(C)C)ccc21,0.7425262998680473,2.166156510901917,1,0.95, TOXIQUE,red
C[C@H]1C[C@H](C)CN(c2nnc(SCC(=O)NC(C)(C)C)n2Cc2ccco2)C1,0.7424566842791747,3.313778986108824,0,0.06,NON-TOXIQUE,green
CC(C)(O)CCN(CCc1cccc(N)c1)C1CC1,0.7420535627015653,2.416956339974222,1,0.92, TOXIQUE,red
CC(C)(O)CCN(CCc1cccc(N)c1)C1CC1,0.7420535627015653,2.416956339974222,1,0.92, TOXIQUE,red
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,2.1379251116823266,1,0.99, TOXIQUE,red
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,2.1379251116823266,1,0.99, TOXIQUE,red
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,2.1379251116823266,1,0.99, TOXIQUE,red
CN(Cc1ccc(CN)cc1)C(=O)c1nn(-c2ccccc2F)c2c1CCC2,0.7413606320619838,2.322885813893434,0,0.05,NON-TOXIQUE,green
C=CCn1c(=O)c2c(=O)n(C(C)C)cnc2n(C)c1=O,0.7405121609947769,2.687978494956024,0,0.05,NON-TOXIQUE,green
O=C(c1cnccn1)N1CCc2onc(Cc3ccccc3)c2C1,0.739952644476317,2.5436135190496056,0,0.05,NON-TOXIQUE,green
O=C(c1cnccn1)N1CCc2onc(Cc3ccccc3)c2C1,0.739952644476317,2.5436135190496056,0,0.05,NON-TOXIQUE,green
O=C(c1cnccn1)N1CCc2onc(Cc3ccccc3)c2C1,0.739952644476317,2.5436135190496056,0,0.05,NON-TOXIQUE,green
CCN(CC(=O)NC(C)(C)C)C(=O)c1ccc(-n2cnc3ccccc32)cc1,0.7398559394674699,2.218108728094615,0,0.02,NON-TOXIQUE,green
CCN(CC(=O)NC(C)(C)C)C(=O)c1ccc(-n2cnc3ccccc32)cc1,0.7398559394674699,2.218108728094615,0,0.02,NON-TOXIQUE,green
CCN(CC(=O)NC(C)(C)C)C(=O)c1ccc(-n2cnc3ccccc32)cc1,0.7398559394674699,2.218108728094615,0,0.02,NON-TOXIQUE,green
Clc1cc(-c2n[nH]c(C3CC3)n2)ccc1NCc1cscn1,0.7391923629094366,2.622368789879065,1,0.9, TOXIQUE,red
CCCCS(=O)(=O)N[C@@H](C)C(=O)N1CCOCC1,0.7391110177279554,2.6924280730494203,0,0.01,NON-TOXIQUE,green
CCCCS(=O)(=O)N[C@@H](C)C(=O)N1CCOCC1,0.7391110177279554,2.6924280730494203,0,0.01,NON-TOXIQUE,green
CCCCS(=O)(=O)N[C@@H](C)C(=O)N1CCOCC1,0.7391110177279554,2.6924280730494203,0,0.01,NON-TOXIQUE,green
CC(C)(CCC#N)CN1CCC(C2CCC2)CC1,0.7391062022065061,2.64183327214576,0,0.07,NON-TOXIQUE,green
CCCOCc1cncc(O[C@@H]2CCC[C@@H](C)C2)n1,0.7389640856784253,3.3062126388706243,0,0.0,NON-TOXIQUE,green
Cc1cnc(-c2ccccc2NC(=O)[C@@H]2CC(=O)N(Cc3ccccc3)C2)o1,0.7387493956799961,2.676098649770056,1,0.88, TOXIQUE,red
COC(=O)CCc1cccc(NC(=O)c2cc(OC)c(O)c(OC)c2)c1,0.7384752790985633,1.9378967971559664,1,0.96, TOXIQUE,red
Cc1ccc(C(=O)OCC(=O)N(C)C[C@@H]2COc3ccccc3O2)c(F)c1C,0.7384562006631725,2.8663473019725547,0,0.06,NON-TOXIQUE,green
NC(=O)[C@H]1CCCN(C(=O)c2cccc(OCc3cn4ccccc4n3)c2)C1,0.7373034999195782,2.7192901027615086,0,0.05,NON-TOXIQUE,green
Cc1ccc(NC(=O)CSCc2noc(-c3ccccc3)n2)cc1,0.737108723329183,1.9547523644295768,1,0.95, TOXIQUE,red
COc1cc(CNC(=O)c2sccc2-n2nc(C)cc2C)ccc1O,0.7351615357222827,2.3408514559568623,0,0.07,NON-TOXIQUE,green
CCCNC(=O)Cn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O,0.7351174338717591,1.8990966412308128,0,0.02,NON-TOXIQUE,green
CCCNC(=O)Cn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O,0.7351174338717591,1.8990966412308128,0,0.02,NON-TOXIQUE,green
CCCNC(=O)Cn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O,0.7351174338717591,1.8990966412308128,0,0.02,NON-TOXIQUE,green
Cc1c(C#N)c(C)n(CC(=O)NCc2nc(-c3cccs3)n[nH]2)c1C,0.734885319225546,2.7687154120008177,0,0.05,NON-TOXIQUE,green
CC(C)c1c(C(=O)Nc2ccccc2Cl)cnn1-c1ccccc1,0.7343512616619251,1.9085635732207875,1,0.97, TOXIQUE,red
CC(C)c1c(C(=O)Nc2ccccc2Cl)cnn1-c1ccccc1,0.7343512616619251,1.9085635732207875,1,0.97, TOXIQUE,red
CC(C)c1c(C(=O)Nc2ccccc2Cl)cnn1-c1ccccc1,0.7343512616619251,1.9085635732207875,1,0.97, TOXIQUE,red
CC[C@@H](C(=O)O)N(C)C(=O)NCC(C)(C)S(C)(=O)=O,0.733658195584975,3.339102259943058,0,0.01,NON-TOXIQUE,green
CC[C@@H](C(=O)O)N(C)C(=O)NCC(C)(C)S(C)(=O)=O,0.733658195584975,3.339102259943058,0,0.01,NON-TOXIQUE,green
CC[C@H](C(=O)O)N(C)C(=O)NCC(C)(C)S(C)(=O)=O,0.733658195584975,3.339102259943058,0,0.01,NON-TOXIQUE,green
COc1cc(NC(=O)NCC#CCOc2ccccc2)cc(OC)c1OC,0.7330125873582047,2.256723364435423,1,1.0, TOXIQUE,red
COC(=O)[C@H](c1ccccc1Cl)N1CCN(C(=O)C2CCN(C)CC2)CC1,0.7325909178794374,2.664510206846449,0,0.06,NON-TOXIQUE,green
CCCN1C(=O)C(O)=C(C(=O)c2ccc3c(c2)OCCO3)[C@@H]1c1ccc(CC)cc1,0.7325522744954517,2.784890406824969,0,0.04,NON-TOXIQUE,green
CC(=O)Nc1ccc(NC(=O)c2cn(CC(C)C)c3ccccc23)nc1,0.7325128025470773,2.162069320865136,1,0.68, TOXIQUE,red
COc1ccc2nc(SCc3cccnc3N(C)C)[nH]c2c1,0.7321692723466074,2.359943137406537,0,0.01,NON-TOXIQUE,green
CC[C@H](CC[C@@H]1CCCO1)c1ccc(Cl)cc1,0.7319867929103165,2.7940840805261797,0,0.0,NON-TOXIQUE,green
CC[C@H](CC[C@H]1CCCO1)c1ccc(Cl)cc1,0.7319867929103165,2.7940840805261797,0,0.0,NON-TOXIQUE,green
CC[C@H](CC[C@H]1CCCO1)c1ccc(Cl)cc1,0.7319867929103165,2.7940840805261797,0,0.0,NON-TOXIQUE,green
CCCNC(=O)[C@H]1CCCN(C(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3)c2)C1,0.7316332603569665,2.358208958861169,1,0.93, TOXIQUE,red
O=C(CN1C(=O)C=CC1=O)N1CC(c2ccc(-c3noc(C4CC4)n3)cc2)C1,0.7311294365607645,2.6332443508944063,0,0.07,NON-TOXIQUE,green
Cc1cn(C(C)C)nc1-c1nc(-c2cccnc2)no1,0.7308223443205561,2.577063973529089,0,0.04,NON-TOXIQUE,green
CCC(CC)[C@@H](O)[C@H]1CC[C@H](CC)CC1,0.7300419060339352,2.914609923306765,0,0.01,NON-TOXIQUE,green
CCC(CC)[C@@H](O)[C@@H]1CCC[C@@H](CC)C1,0.7300419060339352,3.511356521430627,0,0.04,NON-TOXIQUE,green
CCC(CC)[C@@H](O)[C@H]1CC[C@H](CC)CC1,0.7300419060339352,2.914609923306765,0,0.01,NON-TOXIQUE,green
COc1cc(OC)cc(C(=O)N[C@@H](C(=O)Nc2ccc(Cl)c(C)c2)C(C)C)c1,0.7291548212502937,2.4181089961488222,1,0.99, TOXIQUE,red
COc1cc(OC)cc(C(=O)N[C@H](C(=O)Nc2ccc(Cl)c(C)c2)C(C)C)c1,0.7291548212502937,2.4181089961488222,1,0.99, TOXIQUE,red
COc1cc(OC)cc(C(=O)N[C@@H](C(=O)Nc2ccc(C)c(Cl)c2)C(C)C)c1,0.7291548212502937,2.4008723564727106,1,0.98, TOXIQUE,red
COc1ccc(CCNC(=O)c2nc3nccc(C)n3n2)cc1OC,0.7291498252597312,2.256191864562341,0,0.01,NON-TOXIQUE,green
COc1ccc(CCNC(=O)c2nc3nccc(C)n3n2)cc1OC,0.7291498252597312,2.256191864562341,0,0.01,NON-TOXIQUE,green
COc1ccc(CCNC(=O)c2nc3nccc(C)n3n2)cc1OC,0.7291498252597312,2.256191864562341,0,0.01,NON-TOXIQUE,green
CCc1c(-n2nnnc2-c2ccc(F)cc2)cnn1C,0.7286348886580302,2.511758710371195,0,0.13,NON-TOXIQUE,green
CCSCC(=O)N(C)C[C@@H](C)C(=O)NC,0.7285831367483492,3.0575190299599626,0,0.07,NON-TOXIQUE,green
CCSCC(=O)N(C)C[C@@H](C)C(=O)NC,0.7285831367483492,3.0575190299599626,0,0.07,NON-TOXIQUE,green
COC[C@@H](C)n1c(C)nnc1S[C@@H](C)C(=O)N1CCc2ccccc2C1,0.7278497228951515,3.200577359539148,0,0.03,NON-TOXIQUE,green
